tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
567676400933416960,negative,1.0,Late Flight,0.7098,United,N/A,MiKasuga,N/A,0,"@United is officially the worst, most delayed, and least helpful airline I have ever had the misfortune of flying on",N/A,2015-02-17 05:26:15 -0800,"New York, NY",Eastern Time (US & Canada)
567663136082513920,negative,1.0,Lost Luggage,1.0,United,N/A,hannahtorney,N/A,0,@united i have items of sentimental value that I'm heartbroken are missing,N/A,2015-02-17 04:33:32 -0800,Omagh/Belfast,London
567630296783155203,negative,1.0,Customer Service Issue,0.6752,United,N/A,ljsbrooks,N/A,0,@united still waiting for a reply,N/A,2015-02-17 02:23:03 -0800,N/A,N/A
567627253991735296,negative,1.0,Bad Flight,0.3611,United,N/A,DBsViewOnThings,N/A,0,@united please see a flight attendant for what? Why isn't there enough room for over head bags? I carry on to save time!!!,N/A,2015-02-17 02:10:58 -0800,N/A,Atlantic Time (Canada)
567623209026334720,negative,0.6337,Flight Booking Problems,0.6337,United,N/A,markhlyon,N/A,0,"Wanted to get my bag benefit, but instead get $25 pricing on all three tickets. When adding a card, MP Visa is only option. @united","[38.9058375, -77.00423674]",2015-02-17 01:54:53 -0800,"Washington, DC",Eastern Time (US & Canada)
567617486703853568,negative,1.0,Customer Service Issue,0.6797,United,N/A,feliciastoler,N/A,0,@united I tried 2 DM it would not go thru... not sure why,"[0.0, 0.0]",2015-02-17 01:32:09 -0800,New Jersey,Central Time (US & Canada)
567614049425555457,negative,1.0,Customer Service Issue,0.3545,United,N/A,JustOGG,N/A,0,"@united, link to current status of flights/airports? Fly BWI-EWR-MCO this morning yet can't yet tell what any problems are except see snow.",N/A,2015-02-17 01:18:29 -0800,Tweets = My Opinion,Eastern Time (US & Canada)
567595670463205376,negative,1.0,Late Flight,1.0,United,N/A,CRomerDome,N/A,0,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher,N/A,2015-02-17 00:05:27 -0800,"Portland, OR",Pacific Time (US & Canada)
567594579310825473,negative,1.0,Bad Flight,0.6707,United,N/A,brenduch,N/A,0,"@united and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion",N/A,2015-02-17 00:01:07 -0800,N/A,Buenos Aires
567592368451248130,negative,1.0,Late Flight,1.0,United,N/A,brenduch,N/A,0,"@united the we got into the gate at IAH on time and have given our seats and closed the flight. If you know people is arriving, have to wait",N/A,2015-02-16 23:52:20 -0800,N/A,Buenos Aires
567591480085463040,negative,1.0,Late Flight,0.346,United,N/A,CPoutloud,N/A,0,@united yes. We waited in line for almost an hour to do so. Some passengers just left not wanting to wait past 1am.,N/A,2015-02-16 23:48:48 -0800,"Washington, DC",N/A
570309156290367488,negative,1.0,longlines,0.6624,Southwest,N/A,thisradlove,N/A,0,@SouthwestAir still waiting. Just hit one hour.,N/A,2015-02-24 11:47:53 -0800,Today I'm in: Maryland ,Atlantic Time (Canada)
570309145276125185,negative,0.6361,Cancelled Flight,0.6361,Southwest,N/A,tomcblock,N/A,0,@SouthwestAir although I'm not happy you Cancelled Flighted my flight home tomorrow (phx to atl then dca) I am happy on how easy it was to rebook,N/A,2015-02-24 11:47:50 -0800,"ÜT: 38.965477,-77.428287",Eastern Time (US & Canada)
570307615189835777,negative,1.0,Customer Service Issue,1.0,Southwest,N/A,cindyjwhitaker,N/A,0,@SouthwestAir Hello - been on hold for extremely long time. Have confirmation # &amp; can't get boarding pass. Have tried numerous times!!,N/A,2015-02-24 11:41:45 -0800,N/A,Central Time (US & Canada)
570305647759265793,negative,1.0,Customer Service Issue,1.0,Southwest,N/A,cindyjwhitaker,N/A,0,@SouthwestAir Very frustrated for the loooooong wait time to speak to a live person!!! Cannot get boarding pass for flight tomorrow!!,N/A,2015-02-24 11:33:56 -0800,N/A,Central Time (US & Canada)
570305078470557697,negative,1.0,Customer Service Issue,1.0,Southwest,N/A,Tim535353,N/A,0,@SouthwestAir still no update text #2053 &amp; still no response to email fr1/5/2015 SR #256746438028. Feel like yr losing customer service/care,N/A,2015-02-24 11:31:41 -0800,"St. Louis, MO",Central Time (US & Canada)
570304445734629376,negative,1.0,Customer Service Issue,0.6761,Southwest,N/A,tonybrancato,N/A,0,@SouthwestAir your agents were the ones who were rude and unhelpful and prompted my initial tweet. This is so easy to fix.,"[41.19758614, -73.76914167]",2015-02-24 11:29:10 -0800,Chappaqua NY,Eastern Time (US & Canada)
570304178314190848,negative,1.0,Bad Flight,0.6784,Southwest,N/A,tonybrancato,N/A,0,@SouthwestAir my wife had been in group A in prev. flight but got bumped for some reason.  Alone with two kids. At least put her in group A,"[41.1974934, -73.76920486]",2015-02-24 11:28:06 -0800,Chappaqua NY,Eastern Time (US & Canada)
570303797605617665,negative,1.0,Late Flight,1.0,Southwest,N/A,KellDuckKan,N/A,0,@SouthwestAir my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.,N/A,2015-02-24 11:26:35 -0800,"Columbus, OH",Eastern Time (US & Canada)
570302337069264900,negative,1.0,Customer Service Issue,0.6667,Southwest,N/A,ryanshaw100,N/A,0,@SouthwestAir Been on hold 34 min so far trying to book seat for my infant. Price increased $42 in meantime. What do I do?,N/A,2015-02-24 11:20:47 -0800,"Chicago, IL",Central Time (US & Canada)
570301794850639872,negative,1.0,longlines,0.3438,Southwest,N/A,tedm23,N/A,0,@SouthwestAir poor performance all around! Paid for Express checkin weeks ago and can't even leverage it #bullshit,N/A,2015-02-24 11:18:38 -0800,"Burlington, Ma",Central Time (US & Canada)
570296670568751106,negative,0.6374,longlines,0.3297,Southwest,N/A,frankplaza_,N/A,0,@SouthwestAir Logically you would think you check all that before you have people board. I could've drove home in the time I've been waiting,N/A,2015-02-24 10:58:16 -0800,"St.Peters, MO",Central Time (US & Canada)
570293661377961984,negative,1.0,Customer Service Issue,0.6465,Southwest,N/A,Sarahtherower,N/A,0,@SouthwestAir can you have someone call me back? I have been on hold two times today for over 20 min and still haven't gotten through,N/A,2015-02-24 10:46:19 -0800,Orange County,Arizona
570292976603295744,negative,1.0,Flight Attendant Complaints,0.3723,Southwest,N/A,tonybrancato,N/A,0,"@SouthwestAir has grounded 2 flights b/c of equipment problems &amp; been rude to my wife, traveling alone w/our 2 young kids.  never again.",N/A,2015-02-24 10:43:35 -0800,Chappaqua NY,Eastern Time (US & Canada)
570289521113366531,negative,1.0,Late Flight,1.0,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir oh look you just delayed our flight an additional half hour now arriving at 6 officially five hours after planned. 😡😡😡😡😤😤😤,N/A,2015-02-24 10:29:51 -0800,N/A,N/A
570288961064710145,negative,1.0,Bad Flight,0.7020000000000001,Southwest,N/A,crook_justin,N/A,0,@SouthwestAir belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree,N/A,2015-02-24 10:27:38 -0800,Fort Lauderdale,N/A
570288799860846592,negative,0.6477,Lost Luggage,0.3295,Southwest,N/A,crook_justin,N/A,0,@SouthwestAir they were moved to the 210pm flight #4649. Main concern now is luggage arriving with them. They were told that SW was having,N/A,2015-02-24 10:26:59 -0800,Fort Lauderdale,N/A
570287651137445888,negative,1.0,Lost Luggage,1.0,Southwest,N/A,jparkermastin,N/A,0,@SouthwestAir  got my bags 35 hours Late Flightr and an offer of $50 to go pick them up. Taxi costs $65 one way. Spent $200 for the inconvenience.,N/A,2015-02-24 10:22:26 -0800,N/A,N/A
570287513874669568,negative,0.6526,Can't Tell,0.3684,Southwest,N/A,MauriceRabb,N/A,0,@SouthwestAir thx but I'll be expecting a credit for this leg.,"[41.78546237, -87.7430551]",2015-02-24 10:21:53 -0800,Chicago,Central Time (US & Canada)
570286359983886336,negative,1.0,Bad Flight,0.3525,Southwest,N/A,JJBehrens,N/A,0,"@SouthwestAir  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac","[42.88502249, -85.52894527]",2015-02-24 10:17:18 -0800,"Grandville, Michigan",N/A
570285465145876480,negative,1.0,Customer Service Issue,0.6691,Southwest,N/A,jawswald,N/A,0,@SouthwestAir 20 minutes on hold waiting is ridiculous......,"[0.0, 0.0]",2015-02-24 10:13:44 -0800,603 | 205,Eastern Time (US & Canada)
570285012882472961,negative,0.627,Customer Service Issue,0.627,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir have u seen any of the messages the past hour ?,N/A,2015-02-24 10:11:57 -0800,N/A,N/A
570283248301043712,negative,1.0,Flight Booking Problems,0.6606,Southwest,N/A,slobotski,N/A,0,@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?,N/A,2015-02-24 10:04:56 -0800,Midwest + Airplanes,Central Time (US & Canada)
570282347267895296,negative,1.0,Damaged Luggage,1.0,Southwest,N/A,coromex97,N/A,0,@SouthwestAir I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!,N/A,2015-02-24 10:01:21 -0800,N/A,N/A
570280641503211520,negative,1.0,Lost Luggage,0.6736,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,N/A,2015-02-24 09:54:34 -0800,N/A,N/A
570280553422950401,negative,1.0,Customer Service Issue,1.0,Southwest,N/A,michaelossa,N/A,0,@SouthwestAir your phone service sucks,N/A,2015-02-24 09:54:13 -0800,"Newark, Ohio",Central Time (US & Canada)
570278679491670016,negative,0.7,Flight Attendant Complaints,0.3667,Southwest,N/A,SLCsRaddest,N/A,0,@SouthwestAir are people in an exit row still supposed to give their verbal approvals? I was never asked on the flight I'm on...,N/A,2015-02-24 09:46:47 -0800,N/A,Central Time (US & Canada)
570277221916647425,negative,1.0,Late Flight,1.0,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir and now our arrival is delayed nearly 5hours. Yeah an entire day in an airport is not my idea of a stress less vacation #fail,N/A,2015-02-24 09:40:59 -0800,N/A,N/A
570277008216870912,negative,1.0,Cancelled Flight,1.0,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane,N/A,2015-02-24 09:40:08 -0800,N/A,N/A
570276440874323968,negative,0.6508,Flight Booking Problems,0.3601,Southwest,N/A,cheesensausage,N/A,0,"@SouthwestAir trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?",N/A,2015-02-24 09:37:53 -0800,Eau Claire,N/A
570275218515726337,negative,1.0,Customer Service Issue,1.0,Southwest,N/A,NecroticDoctor,N/A,0,@SouthwestAir My first call got dropped. Waited 15 mins for the second but ran out of time. Will try again Late Flightr. No way to do this online?,N/A,2015-02-24 09:33:01 -0800,Trapped in Baltimore.,Atlantic Time (Canada)
570274815736549376,negative,0.7024,Flight Booking Problems,0.7024,Southwest,N/A,Marc_Hoffman,N/A,0,"@SouthwestAir Yo, I'm trying to make a change to a reservation but whenever I select the flight it says, ""Unable to price"". Please help!",N/A,2015-02-24 09:31:25 -0800,"Denver, CO",Mountain Time (US & Canada)
570274371685777409,negative,1.0,Customer Service Issue,0.6411,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir great now we are all de boarding perfectly plane is shot. Fml. Plans are screwed. Thanks for nothing @SouthwestAir,N/A,2015-02-24 09:29:40 -0800,N/A,N/A
570274049118625792,negative,1.0,Bad Flight,0.3542,Southwest,N/A,bmorechi,N/A,0,"@SouthwestAir had to let us off the plane bc the toilets done even work! There goes my family vacay to playa del Carmen, Mexico! #neveragain",N/A,2015-02-24 09:28:23 -0800,Chicago,Central Time (US & Canada)
570272778840104960,negative,1.0,Can't Tell,1.0,Southwest,N/A,NaLeih,N/A,0,@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.,N/A,2015-02-24 09:23:20 -0800,N/A,N/A
570272714205863936,negative,0.6509999999999999,Customer Service Issue,0.6509999999999999,Southwest,N/A,JReneeX0X0,N/A,0,@SouthwestAir I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.,N/A,2015-02-24 09:23:04 -0800,Around...,Eastern Time (US & Canada)
570272387985514497,negative,1.0,Late Flight,1.0,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir @SMiles1307 over two hours now.  Ugh we should all get vouchers this is inexcusable ESP after a pre flight check that was ok.,N/A,2015-02-24 09:21:47 -0800,N/A,N/A
570271730729689088,negative,1.0,Bad Flight,0.6481,Southwest,N/A,Singal3,N/A,0,"@SouthwestAir horrible experience, passenger of size was 1/3 in my seat, offered $50 voucher for this by Christine C http://t.co/1xzrK66wVQ",N/A,2015-02-24 09:19:10 -0800,N/A,N/A
570271248640401409,negative,0.69,Can't Tell,0.69,Southwest,N/A,ceoDanya,N/A,0,"@SouthwestAir yes, very much so! I was looking forward to using your airlines for future flights but never again.",N/A,2015-02-24 09:17:15 -0800,The next President of Libya,Quito
570271138464419840,negative,1.0,Bad Flight,0.3485,Southwest,N/A,ceoDanya,N/A,0,@SouthwestAir need to learn how to treat people with respect and just a little dignity. #FAIL,N/A,2015-02-24 09:16:49 -0800,The next President of Libya,Quito
570270848201797632,negative,1.0,Flight Booking Problems,1.0,Southwest,N/A,RealMaryAgnes,N/A,0,"@SouthwestAir Redeem-points packages magically gone by time we finally got through @ 10:01, felt like #baitandswitch",N/A,2015-02-24 09:15:39 -0800,N/A,Atlantic Time (Canada)
570270216694968320,negative,1.0,Customer Service Issue,1.0,Southwest,N/A,julia021685,N/A,0,@SouthwestAir I think I get a faster response on Twitter than I do when I call...what's up with that?,N/A,2015-02-24 09:13:09 -0800,N/A,N/A
570268558451720193,negative,1.0,Flight Attendant Complaints,0.6764,Southwest,N/A,MnMwillmott,N/A,0,"@SouthwestAir then had to watch the staff check off each passenger on the list TWICE, because the first time they forgot look at IDs. Brutal",N/A,2015-02-24 09:06:34 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada)
570268160202567680,negative,1.0,Late Flight,1.0,Southwest,N/A,MnMwillmott,N/A,0,"@SouthwestAir was on flight 2373 from CHI-BUF last night, almost 2 hour delay cuz someone got on the plane without a pass - sounds safe. 1/2",N/A,2015-02-24 09:04:59 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada)
570266640614498304,negative,0.6837,Customer Service Issue,0.3673,Southwest,N/A,passthechorizo,N/A,0,@SouthwestAir nothing you can do to help us restore some barely-expired #RapidRewards points?,N/A,2015-02-24 08:58:56 -0800,Chicago,Central Time (US & Canada)
570266265971003394,negative,1.0,Flight Booking Problems,1.0,Southwest,N/A,RealMaryAgnes,N/A,0,@SouthwestAir Rapid Rewards program sold me short. #Lasttweetaboutthis but still #disappointed.,N/A,2015-02-24 08:57:27 -0800,N/A,Atlantic Time (Canada)
570265831822778368,negative,1.0,Bad Flight,1.0,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir freezing in the plane,N/A,2015-02-24 08:55:43 -0800,N/A,N/A
570265804748550144,negative,1.0,Flight Attendant Complaints,0.6970000000000001,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir where your airline people screwed up our boarding passes on the way back from puerto Vallarta. This is horrible and we are,N/A,2015-02-24 08:55:37 -0800,N/A,N/A
570265563035004928,negative,1.0,Can't Tell,0.3378,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir from groupA to group C. We have never got to sit next to each other on any south west flight not even on our honey moon,N/A,2015-02-24 08:54:39 -0800,N/A,N/A
570265397058002944,negative,1.0,Cancelled Flight,1.0,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir flight to Atlanta getting Cancelled Flightled and then had to re schedule on the phone for over 1.5 hours with a rep this bumping us,N/A,2015-02-24 08:54:00 -0800,N/A,N/A
570265280674459648,negative,1.0,Can't Tell,0.6917,Southwest,N/A,Heavenlychc9,N/A,0,@SouthwestAir due to an apparent water issue that checked out fine during the checks my husband and I already had to deal with our first,N/A,2015-02-24 08:53:32 -0800,N/A,N/A
